count,mean,std,min,25%,50%,75%,max,criterion,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,random_state,max_leaf_nodes,min_impurity_decrease,min_impurity_split,n_estimators,n_jobs,random_id,train_size,nb_yes,algo
87355.0,8.761406484813419,7.656472967628154,0.00023293910045135328,3.264096104034145,6.97201277665288,12.166789932925429,173.10730787036007,mse,16,4,1,0.0,auto,None,None,1e-07,0,48,-1,0.1469762126904589,75000,1,rf
87355.0,8.75434683923326,7.634384807591523,2.8007221344032842e-05,3.2638410164695033,6.928137069246581,12.167086993024327,178.2896793985463,mse,16,6,1,0.0,auto,None,None,1e-07,0,48,-1,0.8705966283548546,75000,1,rf
87355.0,8.79096271236348,7.799825740911776,9.311053133056591e-05,3.2421949583656007,6.92782298171693,12.160443885253663,183.19813718138042,mse,16,8,1,0.0,auto,None,None,1e-07,0,48,-1,0.7306884556803281,75000,1,rf
87355.0,8.558822566782927,7.569312272972767,0.00020607070872189555,3.14478310449305,6.7263217567834905,11.836832844811497,137.0995044025375,mse,17,4,1,0.0,auto,None,None,1e-07,0,48,-1,0.7347714228906747,75000,1,rf
87355.0,8.557990115530945,7.64453996093847,6.419949044080331e-05,3.1238678927103574,6.721196980389714,11.870400866760228,146.2819864442496,mse,17,6,1,0.0,auto,None,None,1e-07,0,48,-1,0.3426786413380025,75000,1,rf
87355.0,8.572374859828066,7.632930769385514,7.501370947199502e-05,3.132948674925821,6.747405630024536,11.898683036669027,149.4716342823832,mse,17,8,1,0.0,auto,None,None,1e-07,0,48,-1,0.43122197572115084,75000,1,rf
87355.0,8.386433197113606,7.554543872830143,0.0004509422983239306,3.050791164049512,6.574429079815366,11.569742342921309,163.50996556531848,mse,18,4,1,0.0,auto,None,None,1e-07,0,48,-1,0.1848576382935463,75000,1,rf
87355.0,8.41068999101044,7.570254043160566,1.7315332579516027e-05,3.06407643728621,6.570613692599656,11.591064913999107,138.72467855291416,mse,18,6,1,0.0,auto,None,None,1e-07,0,48,-1,0.04504706358048083,75000,1,rf
87355.0,8.40431135869763,7.543878279711831,4.3116627086897554e-06,3.0817690225595937,6.598178532479067,11.595038112885362,151.58629633086193,mse,18,8,1,0.0,auto,None,None,1e-07,0,48,-1,0.48242949026632787,75000,1,rf
87355.0,8.359878710659336,7.576620551363377,0.0002777557693999738,3.05914771751453,6.527070319389827,11.49640446913074,156.6022887953574,mse,19,4,1,0.0,auto,None,None,1e-07,0,48,-1,0.46849853449086654,75000,1,rf
87355.0,8.335437325824264,7.588423257667254,0.0001370128943680645,3.003740022158524,6.473263608384332,11.497557915696738,143.81472239681713,mse,19,6,1,0.0,auto,None,None,1e-07,0,48,-1,0.07922364527108416,75000,1,rf
87355.0,8.339631923510849,7.548855232982786,9.216899420820023e-05,3.03145829424772,6.529685822584752,11.512508594948848,138.79635674656163,mse,19,8,1,0.0,auto,None,None,1e-07,0,48,-1,0.6478990495562175,75000,1,rf
87355.0,8.280366156576205,7.469346334913513,0.00022881071157875423,3.003864453930348,6.464484276664124,11.423305627074122,162.1207364347864,mse,20,4,1,0.0,auto,None,None,1e-07,0,48,-1,0.746482338808406,75000,1,rf
87355.0,8.322377917829469,7.647714225124219,4.997031270240548e-05,2.9914127289739825,6.4637183137281395,11.414140631146125,155.06670172520046,mse,20,6,1,0.0,auto,None,None,1e-07,0,48,-1,0.7450234967915137,75000,1,rf
87355.0,8.299122180451691,7.549936754840121,5.0363603747254e-05,2.9739532564745916,6.4479821871978,11.469951134648024,163.33681933415133,mse,20,8,1,0.0,auto,None,None,1e-07,0,48,-1,0.5642579419555014,75000,1,rf
87355.0,8.283361994296873,7.551561083297991,0.00012138912549271501,2.965396235065071,6.46052438231883,11.397855746807025,183.51569283175414,mse,21,4,1,0.0,auto,None,None,1e-07,0,48,-1,0.09302698884569005,75000,1,rf
87355.0,8.278773755104336,7.52653553837244,5.695643694363423e-06,3.0156238487168627,6.428141750017248,11.397272658022928,156.1839419892861,mse,21,6,1,0.0,auto,None,None,1e-07,0,48,-1,0.6760301582808151,75000,1,rf
87355.0,8.263166608124823,7.4907224221513955,1.2999655244686096e-05,3.0119775590249467,6.445969343034505,11.38451201388999,153.22421552408832,mse,21,8,1,0.0,auto,None,None,1e-07,0,48,-1,0.6735792258449801,75000,1,rf
87355.0,8.241547137462204,7.4800619715532335,0.0002201712965584619,2.97280965583587,6.40237676326227,11.350684622281783,114.85161975587847,mse,22,4,1,0.0,auto,None,None,1e-07,0,48,-1,0.4478567931382872,75000,1,rf
87355.0,8.313036546420767,7.55378741522372,4.367532365582829e-05,3.0080783407176024,6.499307564830632,11.430799963851696,141.3084490123218,mse,22,6,1,0.0,auto,None,None,1e-07,0,48,-1,0.253775341398669,75000,1,rf
87355.0,8.216444354998181,7.4311042373726375,9.67811975861355e-05,2.9707269291999703,6.413312773066676,11.325278661705637,138.47152354796663,mse,22,8,1,0.0,auto,None,None,1e-07,0,48,-1,0.3449968019298506,75000,1,rf
87355.0,8.197507274204344,7.398990730068457,0.0004005050363511973,2.9611081437554727,6.395775913863538,11.337470090453351,153.42724795937613,mse,23,4,1,0.0,auto,None,None,1e-07,0,48,-1,0.813896322168421,75000,1,rf
87355.0,8.269931058700767,7.583273013439377,0.0002073974428965734,2.9583522183178372,6.419212404358002,11.39649258639861,184.61566843334015,mse,23,6,1,0.0,auto,None,None,1e-07,0,48,-1,0.4498607112931161,75000,1,rf
87355.0,8.248005915814852,7.489453910978363,0.00015530668503039663,2.9666631185448327,6.4303722455601955,11.349790874861492,141.96645379514698,mse,23,8,1,0.0,auto,None,None,1e-07,0,48,-1,0.9214558446279699,75000,1,rf
87355.0,8.215079630094845,7.415783605084845,2.1433777562477028e-05,2.9775839064168776,6.394575032883439,11.32587337041656,190.8131934599552,mse,24,4,1,0.0,auto,None,None,1e-07,0,48,-1,0.24228772687586242,75000,1,rf
87355.0,8.28041199052453,7.620755354532464,0.0001403672343715618,2.9774159608297373,6.416813743195622,11.371553331463861,150.3187844447947,mse,24,6,1,0.0,auto,None,None,1e-07,0,48,-1,0.7546259502784499,75000,1,rf
87355.0,8.27504157015889,7.503760786721635,3.8062918540650506e-06,2.9739742438905856,6.450539774480972,11.402360821404798,147.67869872085268,mse,24,8,1,0.0,auto,None,None,1e-07,0,48,-1,0.7973098970761296,75000,1,rf
87355.0,8.189707075818356,7.393886241718006,1.1501913240062501e-05,2.9478570370087347,6.347679467867988,11.29117774935734,124.37534989585511,mse,25,4,1,0.0,auto,None,None,1e-07,0,48,-1,0.8931634409156392,75000,1,rf
87355.0,8.238611892032736,7.5460885779066285,0.0002636273953658813,2.9688773158690305,6.409892263737136,11.351875425645959,168.49147860791808,mse,25,6,1,0.0,auto,None,None,1e-07,0,48,-1,0.8259385145159694,75000,1,rf
87355.0,8.263970803696544,7.585043566828715,0.00021572415987151328,2.9641676321570456,6.417555337712995,11.35837562852505,127.49908208261091,mse,25,8,1,0.0,auto,None,None,1e-07,0,48,-1,0.8696015282376485,75000,1,rf
87355.0,8.285124484321388,7.593030961979888,0.0001770280701018869,2.9725044076638123,6.411906226767414,11.424024241752278,167.25291361315172,mse,20,2,1,0.0,auto,None,None,1e-07,0,48,-1,0.7997095707165399,75000,1,rf
