,0
X86_LOCAL_APIC,3.4168011128111374e+19
GENERIC_CLOCKEVENTS_MIN_ADJUST,3.1326969213744984e+19
TEXTSEARCH_FSM,1.2929511608647018e+19
TEXTSEARCH_BM,1.2929511608641008e+19
LOCKDEP_SUPPORT,1.0220648292644407e+19
GENERIC_CMOS_UPDATE,5.609922211674062e+18
GENERIC_IRQ_MIGRATION,2.451747398400253e+18
GENERIC_CPU_AUTOPROBE,2.2356395569101302e+18
SMP,1.6582508177304653e+18
GENERIC_EARLY_IOREMAP,1.606355388728703e+18
STACKTRACE_SUPPORT,1.3775485904990628e+18
GENERIC_IRQ_EFFECTIVE_AFF_MASK,1.367245644879845e+18
HAVE_CLK_PREPARE,8.874736313866322e+17
GENERIC_IOMAP,8.228943713730336e+17
GENERIC_TIME_VSYSCALL,6.08332693544946e+17
GENERIC_IRQ_SHOW,5.97693124181346e+17
GENERIC_STRNCPY_FROM_USER,4.6722633352643e+17
VMSPLIT_2G,4.5619777404652365e+17
X86_64_SMP,4.4496065133052954e+17
INET,4.4108165248981984e+17
TCP_CONG_CUBIC,4.410816524825875e+17
ZONE_DMA32,4.173822837240981e+17
SND_SOC_WM1250_EV1,4.1689013674772544e+17
SND_SOC_WM0010,4.1689013674509677e+17
X86_E_POWERSAVER,4.1497943389968083e+17
TCP_CONG_ADVANCED,4.144017561521294e+17
DEFAULT_CUBIC,4.144017561518632e+17
FB_OMAP2_PANEL_SONY_ACX565AKM,4.1431662335607597e+17
SERIAL_SPRD,4.1376291841275456e+17
GENERIC_PENDING_IRQ,3.7827272693502605e+17
PATA_PXA,3.7476698578258035e+17
TREE_SRCU,3.7160471694872166e+17
MUTEX_SPIN_ON_OWNER,3.66757769779743e+17
RCU_NEED_SEGCBLIST,3.6564436113098394e+17
LOCK_SPIN_ON_OWNER,3.650820395943292e+17
RWSEM_SPIN_ON_OWNER,3.598708867859626e+17
QUEUED_RWLOCKS,3.574822455532142e+17
QUEUED_SPINLOCKS,3.535107088789087e+17
FB_OMAP2_ENCODER_OPA362,3.485222466349405e+17
INTEL_IOMMU,3.400718703645038e+17
RCU_STALL_COMMON,3.387345984147862e+17
SND_PXA2XX_AC97,3.3375563693349376e+17
XGENE_PMU,3.3075509415082874e+17
NOHIGHMEM,3.236627907941233e+17
TREE_RCU,3.211443219854113e+17
X86_LONGHAUL,3.137709074713034e+17
FB_OMAP2_PANEL_TPO_TD043MTEA1,3.0069112942228397e+17
COMPAT_FOR_U64_ALIGNMENT,2.9788825113333286e+17
NEED_PER_CPU_KM,2.965648710626669e+17
QCOM_L2_PMU,2.940803375403908e+17
BROKEN_ON_SMP,2.8244882279230477e+17
SBUS,2.8229968578423907e+17
SPI_MPC52xx_PSC,2.6525802090986986e+17
B44_PCI_AUTOSELECT,2.650206859167526e+17
FB_OMAP2_DSS_SLEEP_AFTER_VENC_RESET,2.512882782830865e+17
842_DECOMPRESS,2.511322866753586e+17
FTRACE_SELFTEST,2.4359170116613222e+17
FTRACE_STARTUP_TEST,2.435917011657724e+17
HAVE_ARCH_MMAP_RND_BITS,2.4350887052512714e+17
UP_LATE_INIT,2.4038483660376256e+17
TINY_SRCU,2.3922828737792064e+17
HAVE_ARCH_TRACEHOOK,2.383594130667354e+17
SCSI,2.383191392908507e+17
SCSI_DMA,2.3831913928918925e+17
SCSI_MOD,2.3831913928916138e+17
X86_CPUFREQ_NFORCE2,2.3613266087033245e+17
PNX4008_WATCHDOG,2.3332067707781386e+17
MMP_DISP,2.3056636129335533e+17
FB_OMAP2_PANEL_TPO_TD028TTEC1,2.260118444931956e+17
MMP_DISP_SPI,2.231411316139767e+17
HAVE_ALIGNED_STRUCT_PAGE,2.2176469432793802e+17
TINY_RCU,2.2168563825735053e+17
WATCHDOG_PRETIMEOUT_DEFAULT_GOV_PANIC,2.214183863578034e+17
GENERIC_IRQ_PROBE,2.1581060333802717e+17
GENERIC_FIND_FIRST_BIT,2.1315257964103834e+17
BINFMT_AOUT,2.1056946467613142e+17
ARM_PMU,2.095977632413913e+17
SWIOTLB,2.0887853895315546e+17
