,0
GENERIC_IRQ_SHOW,2.080590475524612e+19
GENERIC_CMOS_UPDATE,9.822994407890526e+18
BINFMT_EM86,9.734331128927867e+18
GENERIC_IOMAP,9.717212200733637e+18
LOCKDEP_SUPPORT,8.597520970961727e+18
INET,7.942814989307181e+18
TCP_CONG_CUBIC,7.942814989294838e+18
TCP_CONG_ADVANCED,6.869913212701339e+18
DEFAULT_CUBIC,6.869913212701134e+18
STACKTRACE_SUPPORT,6.010329457854516e+18
X86_LOCAL_APIC,5.507219947356842e+18
TEXTSEARCH_FSM,5.253171355877089e+18
TEXTSEARCH_BM,5.253171355872572e+18
GENERIC_CLOCKEVENTS_MIN_ADJUST,5.17908474602059e+18
GENERIC_EARLY_IOREMAP,5.060427650651381e+18
PNX4008_WATCHDOG,4.902426002113882e+18
GENERIC_IRQ_EFFECTIVE_AFF_MASK,4.827408140459446e+18
SMP,4.18781244826002e+18
INTEL_IOMMU,4.015742982095822e+18
GENERIC_FIND_FIRST_BIT,3.770520873011006e+18
GENERIC_SMP_IDLE_THREAD,3.7467758376731136e+18
GENERIC_IRQ_MIGRATION,3.6532462189788047e+18
IOP_WATCHDOG,3.5147840823575035e+18
GENERIC_IRQ_PROBE,2.8602776667620884e+18
FB_OMAP2_ENCODER_TPD12S015,2.6586576325736924e+18
BINFMT_SHARED_FLAT,2.6226260084582605e+18
SERIAL_SPRD_CONSOLE,2.516058129764306e+18
X86_LONGHAUL,2.4843558091313306e+18
HAVE_MMIOTRACE_SUPPORT,2.4516948181593933e+18
BUG,2.440198002327605e+18
BINFMT_AOUT,2.3722798445963587e+18
GENERIC_STRNLEN_USER,2.3033565173147e+18
GENERIC_CPU_AUTOPROBE,2.210372794761179e+18
X86_CPUFREQ_NFORCE2,2.2075873399800591e+18
HAVE_INTEL_TXT,2.123077971562024e+18
COH901327_WATCHDOG,2.006879097407103e+18
ARM_SMMU,1.9894680108101353e+18
QCOM_SMSM,1.9309934740516864e+18
INTEL_IOMMU_FLOPPY_WA,1.8926650105318705e+18
SERIAL_SPRD,1.8565308699915459e+18
ARCH_HAS_CPU_RELAX,1.855592921345357e+18
SPI_BFIN_SPORT,1.8389905598884826e+18
PATA_IXP4XX_CF,1.7948487786347e+18
FB_OMAP2_PANEL_NEC_NL8048HL11,1.7718271825949228e+18
HISAX_HFCS,1.7543709134678612e+18
HAVE_IRQ_TIME_ACCOUNTING,1.6909792019854164e+18
FIX_EARLYCON_MEM,1.6611311696257958e+18
AGP_HP_ZX1,1.6538613036604557e+18
X86_GX_SUSPMOD,1.6251317978140298e+18
PINCTRL_SUN50I_H5,1.6044378236297482e+18
SPI_BCM53XX,1.6036702324452956e+18
ZONE_DMA32,1.5878972503140672e+18
ARM_PMU_ACPI,1.5764489228160668e+18
FTRACE_STARTUP_TEST,1.565484203132614e+18
FTRACE_SELFTEST,1.565484203132281e+18
GENERIC_STRNCPY_FROM_USER,1.5466485926395663e+18
GENERIC_CALIBRATE_DELAY,1.5367899152568765e+18
HISAX_TELEINT,1.5132374144452012e+18
GENERIC_BUG,1.507176378166176e+18
CRYPTO_DEV_GEODE,1.5033990656155348e+18
PATA_PXA,1.499371040292068e+18
SND_SOC_MT8173,1.4943656547689539e+18
SND_PXA2XX_SOC_SPITZ,1.472777272974477e+18
FB_OMAP2_PANEL_TPO_TD028TTEC1,1.4658492217589745e+18
HAVE_ARCH_AUDITSYSCALL,1.4450701418246308e+18
INIT_ALL_POSSIBLE,1.4308210680971566e+18
DRM_TILCDC,1.4247775368292984e+18
PATA_ISAPNP,1.4112578404763937e+18
VFIO_SPAPR_EEH,1.39014565585036e+18
FB_CYBER2000_I2C,1.3873022164205225e+18
FTRACE_MCOUNT_RECORD,1.3842729803527332e+18
NEED_SG_DMA_LENGTH,1.3830146982387845e+18
SPARSEMEM_VMEMMAP_ENABLE,1.3784779583184192e+18
MESON_SM,1.377046680360107e+18
HAVE_KPROBES,1.3411997460394916e+18
MMP_DISP_SPI,1.3344901443358377e+18
CLK_VEXPRESS_OSC,1.3222334454767951e+18
SND_PXA2XX_SOC_E740,1.3104004161177165e+18
SSB_POSSIBLE,1.291917094656457e+18
CRYPTO_DES_SPARC64,1.2893149254920253e+18
SND_SOC_MEDIATEK,1.2856307357791839e+18
BACKLIGHT_TOSA,1.2736236994450563e+18
PINCTRL_SUN6I_A31_R,1.2670773956579948e+18
QCOM_BAM_DMA,1.2613162783666053e+18
HAVE_ATOMIC_IOMAP,1.2596152159846024e+18
OSF4_COMPAT,1.2520500040117983e+18
NET_VENDOR_CIRRUS,1.2503335465335578e+18
FB_SYS_COPYAREA,1.249323438750011e+18
WATCHDOG,1.243705378063669e+18
WATCHDOG_CORE,1.2437053780619889e+18
GENERIC_TIME_VSYSCALL_OLD,1.2377225066948936e+18
B43_PCICORE_AUTOSELECT,1.2341733105602788e+18
B43_PCI_AUTOSELECT,1.2341733105526328e+18
HAVE_ARCH_VMAP_STACK,1.230519415105882e+18
B44_PCI_AUTOSELECT,1.2304403107886136e+18
GENERIC_HWEIGHT,1.2211809029502807e+18
QETH_L3,1.2006090817070753e+18
FB_OMAP2_CONNECTOR_HDMI,1.199024014932428e+18
DA8XX_MSTPRI,1.1751195313592366e+18
OF_PCI_IRQ,1.1735712656623457e+18
USB_ISP1760_DUAL_ROLE,1.172706242930469e+18
ARM_OMAP2PLUS_CPUFREQ,1.1720702355528556e+18
FB_LOGO_EXTRA,1.1613490593301683e+18
BFIN_MAC_USE_L1,1.1595586569100163e+18
SND_SOC_LPASS_CPU,1.155615538514093e+18
SND_SOC_LPASS_PLATFORM,1.1556155385135414e+18
UIO_FSL_ELBC_GPCM,1.1455841505209727e+18
TEST_LKM,1.1441031700557123e+18
HAVE_ARCH_HUGE_VMAP,1.1250215605397477e+18
MODULES_TREE_LOOKUP,1.1231632909171663e+18
NEED_PER_CPU_EMBED_FIRST_CHUNK,1.1207390995875474e+18
HW_RANDOM_N2RNG,1.107886203798805e+18
PINCTRL_SUN8I_A83T,1.1063778613310793e+18
HVC_DCC,1.1054433393147814e+18
FB_OMAP2_ENCODER_OPA362,1.1025755331837208e+18
MODULE_SIG_SHA384,1.0905443359153155e+18
S390_PRNG,1.0883763190232047e+18
ICST,1.0879016426644951e+18
X86_SPEEDSTEP_CENTRINO_TABLE,1.0817539089339078e+18
HAVE_KERNEL_LZ4,1.0758935194331995e+18
DEFAULT_CDG,1.0729017765966737e+18
DEFAULT_BBR,1.0729017765954135e+18
DEFAULT_VEGAS,1.0729017765949304e+18
DEFAULT_BIC,1.0729017765948369e+18
DEFAULT_WESTWOOD,1.0729017765944415e+18
DEFAULT_VENO,1.0729017765935258e+18
DEFAULT_HTCP,1.0729017765934097e+18
DEFAULT_HYBLA,1.072901776591913e+18
DEFAULT_DCTCP,1.0729017765885197e+18
DEFAULT_RENO,1.0729017765872334e+18
X86_LONGRUN,1.0664057039573779e+18
OF_ADDRESS_PCI,1.0662043908867858e+18
X86_SPEEDSTEP_RELAXED_CAP_CHECK,1.0566991702424739e+18
FB_SYS_IMAGEBLIT,1.0538012543898209e+18
PATA_FALCON,1.0530248329388892e+18
SOUND_SB,1.0515377591768207e+18
X86_32_LAZY_GS,1.0489718082462705e+18
OF_NUMA,1.0485650218660687e+18
HIST_TRIGGERS,1.0463246054939846e+18
TRACING_MAP,1.046324605493813e+18
CLK_R8A7779,1.0447923401223786e+18
VFIO_VIRQFD,1.0399789040409695e+18
VFIO_PCI,1.0399789040293965e+18
HW_RANDOM_HISI,1.0397794966417495e+18
COMPAT_FOR_U64_ALIGNMENT,1.0386951428907126e+18
RFS_ACCEL,1.0383877174215094e+18
UNIPHIER_SYSTEM_BUS,1.0367255054730222e+18
PINCTRL_TEGRA114,1.0360694447100558e+18
HVC_UDBG,1.0324855516929375e+18
SPI_ATMEL_QUADSPI,1.0307952959715726e+18
PINCTRL_SUN4I_A10,1.0302608863886659e+18
X86_E_POWERSAVER,1.02035905769292e+18
OF_ADDRESS,1.0170058678132215e+18
INLINE_SPIN_TRYLOCK,1.0169017507689814e+18
MTD_LPDDR2_NVM,1.0062841270515685e+18
PINCTRL_SPEAR1310,1.0049138473784061e+18
FB_BIG_ENDIAN,1.0033455258389843e+18
SWIOTLB,1.0031532059124237e+18
PHY_SUN4I_USB,1.0021378520934651e+18
THP_SWAP,9.980168726269929e+17
RWSEM_XCHGADD_ALGORITHM,9.98008849510976e+17
VMSPLIT_1G,9.877150860103337e+17
HAVE_KRETPROBES,9.855390811079743e+17
CPU_IDLE_MULTIPLE_DRIVERS,9.821591308994071e+17
SPARSEMEM_EXTREME,9.810285439993701e+17
MAC_FLOPPY,9.783859985091268e+17
ARCH_SUPPORTS_OPTIMIZED_INLINING,9.776161735892079e+17
ARCH_PHYS_ADDR_T_64BIT,9.714854028303397e+17
FB_BFIN_7393,9.571198240837364e+17
FPGA_MGR_TS73XX,9.548692984889014e+17
PATA_AT32,9.531386906552193e+17
SND_AOA_FABRIC_LAYOUT,9.531358072863933e+17
PINCTRL_VT8500,9.500901264050071e+17
FB_ARMCLCD,9.473953249369711e+17
FB_AMIGA_OCS,9.453999341215222e+17
ARM_CPUIDLE,9.438588108405551e+17
DOVE_CLK,9.434104522399136e+17
SOC_INTEGRATOR_CM,9.410964839581684e+17
QORIQ_CPUFREQ,9.363084171909961e+17
GENERIC_TIME_VSYSCALL,9.356919083230478e+17
SCC_TRXECHO,9.355520385423662e+17
SND_PXA2XX_SOC_AC97,9.333346435890932e+17
GENERIC_BUG_RELATIVE_POINTERS,9.330216241612118e+17
PPC_PASEMI_CPUFREQ,9.31925261470716e+17
LIBFDT,9.319106485875921e+17
FB_OMAP2_PANEL_SHARP_LS037V7DW01,9.283147715568557e+17
VIDEO_OMAP4,9.200028272611008e+17
SND_S3C2412_SOC_I2S,9.186744651898682e+17
SND_SOC_MT2701_WM8960,9.186320897854524e+17
SBITMAP,9.173237341446899e+17
AFIUCV,9.162860547579044e+17
HAVE_ARCH_COMPAT_MMAP_BASES,9.131773424423994e+17
KMEMCHECK,9.111136902401838e+17
SND_SOC_LPASS_IPQ806X,9.098845729327734e+17
SND_SOC_STORM,9.098845729297838e+17
COMMON_CLK_MESON8B,9.083860735389405e+17
ARMADA_38X_CLK,9.061036843615805e+17
HAVE_MEMORY_PRESENT,9.046757388367122e+17
DEFAULT_SECURITY_TOMOYO,9.033890932026995e+17
DEFAULT_SECURITY_DAC,9.03389093201754e+17
DEFAULT_SECURITY_APPARMOR,9.033890932007148e+17
DEFAULT_SECURITY_SMACK,9.03389093200393e+17
SND_PXA2XX_SOC_PALM27X,8.99543904846955e+17
TI_SCI_PROTOCOL,8.980022599229642e+17
HAVE_OPROFILE,8.948676653775983e+17
SPAPR_TCE_IOMMU,8.900308716214511e+17
CC_STACKPROTECTOR,8.853362028032993e+17
FLAT_NODE_MEM_MAP,8.836875420740214e+17
OF_IRQ,8.816727251565202e+17
HAVE_CC_STACKPROTECTOR,8.802715096444172e+17
FSL_DPAA_ETH,8.748848453434049e+17
HW_RANDOM_PASEMI,8.713000563707425e+17
BLOCK,8.711252770291245e+17
BCMA_POSSIBLE,8.655514848707924e+17
SND_PXA2XX_SOC_I2S,8.607725854610148e+17
LZ4HC_COMPRESS,8.598279959270569e+17
CRYPTO_LZ4HC,8.598279959259744e+17
B44_PCI,8.59052305523304e+17
CLK_R8A7743,8.58173230556161e+17
HW_RANDOM_IPROC_RNG200,8.565783070331377e+17
SND_PXA2XX_SOC_IMOTE2,8.564614388898405e+17
OF_FLATTREE,8.557619235435837e+17
HAVE_NMI,8.551513794346015e+17
LUSTRE_FS,8.520721723049917e+17
COMMON_CLK_GXBB,8.493009578947849e+17
ARCH_SELECT_MEMORY_MODEL,8.478577389826746e+17
XEN_STUB,8.453854195983314e+17
INPUT_WISTRON_BTNS,8.445262824670877e+17
SND_SUN_DBRI,8.443245939556888e+17
HZ_PERIODIC,8.431811322746354e+17
ATARI_FLOPPY,8.422478635664326e+17
ARCH_HIBERNATION_POSSIBLE,8.39825279099414e+17
PATA_PALMLD,8.36407339810534e+17
TEGRA_BPMP,8.361597077211731e+17
SND_ARMAACI,8.360146129054344e+17
MMC_SDHCI_CNS3XXX,8.338329476262036e+17
XEN_ACPI_HOTPLUG_CPU,8.334970019047745e+17
ARM_TEGRA20_CPUFREQ,8.324051629839795e+17
ADB_CUDA,8.323368503120762e+17
SOC_REALVIEW,8.316624714702724e+17
MODULE_SIG_SHA512,8.313045761977892e+17
ARM_BIG_LITTLE_CPUFREQ,8.278801662128394e+17
SCSI_AHA1542,8.2194006340415e+17
VFIO_PLATFORM,8.18728434296719e+17
SAMPLE_KRETPROBES,8.184798900747341e+17
GPIO_LOONGSON,8.176070214838629e+17
ARM_TEGRA_DEVFREQ,8.175866533759387e+17
FB_OMAP2_CONNECTOR_DVI,8.168672765878876e+17
HW_RANDOM_IXP4XX,8.099540737411794e+17
ARM_CCI,8.059866918436287e+17
FB_SA1100,8.014855402834537e+17
SPI_FSL_ESPI,8.00421243068125e+17
SND_SPARC,7.992931222196946e+17
CRYPTO_DEV_NX_COMPRESS_POWERNV,7.965830706749498e+17
MDA_CONSOLE,7.959408724414669e+17
DYNAMIC_FTRACE_WITH_REGS,7.945358928328749e+17
HAVE_ALIGNED_STRUCT_PAGE,7.945150996147576e+17
ARCH_DMA_ADDR_T_64BIT,7.916988808310043e+17
SND_MMP_SOC_SSPA,7.915798249623235e+17
HAVE_ARCH_TRACEHOOK,7.913977530268393e+17
MIPS_CPS_CPUIDLE,7.895502026076077e+17
NO_HZ_COMMON,7.893724918327697e+17
ARM_DB8500_CPUFREQ,7.84620505237978e+17
BACKLIGHT_IPAQ_MICRO,7.83764213223498e+17
SOUND_AEDSP16,7.825259105135158e+17
QCOM_SCM,7.82252142877224e+17
HAVE_KERNEL_LZO,7.781104583337475e+17
NFC_ST21NFCA,7.751900207296819e+17
NFC_ST21NFCA_I2C,7.751900207272995e+17
DISCONTIGMEM,7.73976992267348e+17
SOUND_TRACEINIT,7.735382350572593e+17
KEYBOARD_NVEC,7.726843565066413e+17
LEDS_COBALT_RAQ,7.719735392153052e+17
FLATMEM_MANUAL,7.715472588412965e+17
HISAX_ASUSCOM,7.713877837912255e+17
ARMADA_375_CLK,7.702705954746248e+17
PINCTRL_XWAY,7.696510266482943e+17
HAS_IOPORT_MAP,7.68741269774241e+17
REGULATOR_DB8500_PRCMU,7.68334889282404e+17
ARM_S5PV210_CPUFREQ,7.682025708852913e+17
INLINE_SPIN_LOCK_BH,7.657487343770313e+17
MMC_SDHCI_S3C_DMA,7.652431984655996e+17
SND_AOA_SOUNDBUS,7.64200021719552e+17
AB8500_CORE,7.63306662746892e+17
SPI_FALCON,7.632758621892079e+17
TEGRA_HOST1X,7.589353970364975e+17
INLINE_WRITE_UNLOCK_BH,7.5869766074385e+17
SAMPLE_KPROBES,7.579109643179532e+17
PINCTRL_TEGRA,7.529908792151494e+17
EXYNOS_PMU_ARM_DRIVERS,7.522787644919203e+17
HISAX_AVM_A1,7.508978247994743e+17
HAVE_DEBUG_KMEMLEAK,7.499408389714011e+17
ARM_S3C2410_CPUFREQ,7.495404968522249e+17
PINCTRL_SUN50I_A64,7.466539847329599e+17
VLYNQ_DEBUG,7.464205943224397e+17
SPARC_US3_CPUFREQ,7.462008011772849e+17
JZ4740_WDT,7.459061021667141e+17
SND_HARMONY,7.454285948134573e+17
THERM_ADT746X,7.446681153983357e+17
MOST,7.366966584832407e+17
MOSTCORE,7.366966584821806e+17
ARM_SMMU_V3,7.332922708319288e+17
PARPORT_SUNBPP,7.32980208847825e+17
ARCH_INLINE_SPIN_UNLOCK_IRQ,7.324348191142351e+17
ISAPNP,7.304227182322796e+17
PINCTRL_SPEAR1340,7.303295658471973e+17
HAVE_ARCH_KMEMCHECK,7.288714002895014e+17
HAVE_CMPXCHG_LOCAL,7.268193552385477e+17
CRYPTO_CRC32_S390,7.232868290251855e+17
KERNEL_GZIP,7.231657975740754e+17
SAMPLE_CONFIGFS,7.220363618343174e+17
MSNDPIN_HAVE_BOOT,7.217070873758572e+17
VFIO_AMBA,7.182880078878308e+17
HW_RANDOM_NOMADIK,7.168945179029948e+17
ARM_HIGHBANK_CPUFREQ,7.168248599349788e+17
SND_SOC_TTC_DKB,7.155714960863784e+17
RPS,7.130304822048635e+17
SUNRPC,7.127000596048454e+17
TINY_SRCU,7.104595251400864e+17
BCMA_BLOCKIO,7.100281524350262e+17
FS_ENET_MPC5121_FEC,7.093224918628801e+17
GENERIC_SCHED_CLOCK,7.086988876943035e+17
ARM_KIRKWOOD_CPUFREQ,7.078692195072105e+17
SND_AOA_SOUNDBUS_I2S,7.078310553952436e+17
SND_SOC_SAMSUNG_S3C24XX_UDA134X,7.077687113360452e+17
X86_POWERNOW_K7_ACPI,7.067351382264673e+17
PINCTRL_SUN9I_A80,7.056974598933135e+17
NEED_NODE_MEMMAP_SIZE,7.052955863713199e+17
NET_VENDOR_TOSHIBA,7.04711399491484e+17
SND_PS3,7.041657332223334e+17
CPU_FREQ_CBE_PMI,7.027349787683791e+17
SENSORS_AB8500,7.025890051384727e+17
UCC_GETH,7.022768539810793e+17
FB_OMAP2_PANEL_SONY_ACX565AKM,6.996838989276157e+17
NEED_DMA_MAP_STATE,6.990087943004662e+17
AGP_SGI_TIOCA,6.988096244520677e+17
SPI_NUC900,6.975719117294907e+17
HAVE_ACPI_APEI_NMI,6.951522706382735e+17
ARCH_HAS_CACHE_LINE_SIZE,6.937513554199412e+17
FB_OMAP2_PANEL_DSI_CM,6.932306342782648e+17
SND_PXA2XX_SOC_Z2,6.924112302102248e+17
HAVE_MEMBLOCK_NODE_MAP,6.91857535918069e+17
ARM_TI_CPUFREQ,6.88128611849143e+17
FLATMEM,6.87220719499066e+17
MMC_MXS,6.867784078841939e+17
ARM_CCI5xx_PMU,6.864555218464855e+17
PINCTRL_SUN8I_H3_R,6.839623515427423e+17
SCSI_EATA_PIO,6.839310378231555e+17
GENERIC_IRQ_LEGACY_ALLOC_HWIRQ,6.836691644372522e+17
KERNEL_BZIP2,6.802927468154973e+17
SOUND_TRIX,6.799801543634632e+17
MMC_DW_ZX,6.786084925753951e+17
CONTEXT_TRACKING_FORCE,6.780195645020861e+17
SND_PXA2XX_AC97,6.777330252886906e+17
RCU_NEED_SEGCBLIST,6.75729945257691e+17
PIC32_WDT,6.713788702437987e+17
SGI_NEWPORT_CONSOLE,6.713293640868516e+17
TI_EMIF,6.70852245049298e+17
SOUND_BCM_CS4297A,6.697539557789179e+17
SCSI_SNI_53C710,6.690872516219699e+17
CRYPTO_DEV_VMX,6.6832252295492e+17
DEBUG_IMR_SELFTEST,6.675626449283837e+17
SUNVDC,6.675333668527103e+17
BACKLIGHT_EP93XX,6.672685216135223e+17
MMC_SDHCI_MICROCHIP_PIC32,6.670924654511348e+17
LZ4_COMPRESS,6.666964600324261e+17
CRYPTO_LZ4,6.66696460032073e+17
ARMADA_370_XP_TIMER,6.663505494019461e+17
DRM_HDLCD_SHOW_UNDERRUN,6.660790497636092e+17
SERIAL_EARLYCON_ARM_SEMIHOST,6.651243508076844e+17
PINCTRL_TB10X,6.614781250661204e+17
SOC_TEGRA_FLOWCTRL,6.614312811406319e+17
ARM_MT8173_CPUFREQ,6.606347869246653e+17
FB_STI,6.58872170561311e+17
HYSDN,6.551357055651809e+17
IA32_EMULATION,6.547579869165631e+17
GPIO_DAVINCI,6.546958166217823e+17
NEED_PER_CPU_PAGE_FIRST_CHUNK,6.544100919836224e+17
SMC9194,6.54228642494813e+17
SND_SOC_UDA134X,6.539980400119201e+17
GPIO_VR41XX,6.531720667878825e+17
B43_BUSES_SSB,6.528800238875205e+17
SPARSEMEM_STATIC,6.516195998114205e+17
LOGO_SGI_CLUT224,6.511873070619158e+17
MSNDCLAS_HAVE_BOOT,6.496141806506787e+17
SOUND_MSNDPIN,6.48772081531653e+17
SND_PXA2XX_SOC_E800,6.476732600818323e+17
CRYPTO_DEV_FSL_CAAM_CRYPTO_API_QI,6.47127368971826e+17
PINCTRL_SUN5I,6.469207918515503e+17
HAVE_FUNCTION_GRAPH_TRACER,6.464609432101409e+17
HAVE_SETUP_PER_CPU_AREA,6.462831317417004e+17
