,0
GENERIC_CMOS_UPDATE,6.541891733606337e+18
GENERIC_EARLY_IOREMAP,4.1163630546761743e+18
SMP,3.5017704766669527e+18
BINFMT_SHARED_FLAT,3.3380147077384904e+18
GENERIC_FIND_FIRST_BIT,3.2919606320665196e+18
GENERIC_IRQ_EFFECTIVE_AFF_MASK,3.07010733422259e+18
GENERIC_IOMAP,2.396052304498113e+18
SWIOTLB,2.0775577252279089e+18
PATA_ISAPNP,1.965828056382989e+18
GENERIC_IRQ_SHOW,1.7886636845598456e+18
STACKTRACE_SUPPORT,1.773715914149979e+18
ORION_WATCHDOG,1.6973606471917087e+18
PATA_AT32,1.6524572869800904e+18
IOP_WATCHDOG,1.5386369148754668e+18
LOCKDEP_SUPPORT,1.528371214557158e+18
OSF4_COMPAT,1.191830568314754e+18
SBUS,1.1838962801325857e+18
X86_GX_SUSPMOD,1.1516807928649837e+18
X86_LOCAL_APIC,1.1322676659274789e+18
GENERIC_STRNCPY_FROM_USER,1.0300521271217737e+18
GENERIC_SMP_IDLE_THREAD,1.0238117518529441e+18
X86_SPEEDSTEP_CENTRINO_TABLE,1.0062875915362267e+18
ICST,9.526595229104311e+17
FB_OMAP2_CONNECTOR_ANALOG_TV,9.228554190464163e+17
HAVE_ATOMIC_IOMAP,8.884120064201618e+17
GENERIC_IRQ_MIGRATION,8.533710741926015e+17
GENERIC_STRNLEN_USER,8.01476185837177e+17
X86_LONGHAUL,7.685060731730575e+17
X86_SPEEDSTEP_RELAXED_CAP_CHECK,7.6300693384639e+17
MTD_LPDDR2_NVM,7.585639353626912e+17
GENERIC_IRQ_PROBE,7.381505602259342e+17
FB_OMAP2_PANEL_SONY_ACX565AKM,7.329676755141613e+17
INTEL_IOMMU,7.300086531136707e+17
NEED_SG_DMA_LENGTH,6.958034925069556e+17
PINCTRL_SPEAR1310,6.924465896841998e+17
NEED_DMA_MAP_STATE,6.522336949629376e+17
GENERIC_CPU_AUTOPROBE,6.491279363366684e+17
X86_CPUFREQ_NFORCE2,6.335336922521562e+17
HIGHMEM64G,6.323233292960817e+17
COH901327_WATCHDOG,6.312493322670701e+17
CLK_VEXPRESS_OSC,6.207161401131218e+17
X86_SPEEDSTEP_ICH,6.048682981689688e+17
X86_PAE,6.002818333408995e+17
ARM_BIG_LITTLE_CPUFREQ,5.870725194411508e+17
HIGHMEM4G,5.845854459692142e+17
PNX4008_WATCHDOG,5.651709806402941e+17
SPI_BFIN_SPORT,5.6387337447648384e+17
USB_ISP1760_DUAL_ROLE,5.4788570879331526e+17
BINFMT_EM86,5.264374027430763e+17
BUG,5.177983149845907e+17
RTC_DRV_AC100,5.150953422160008e+17
HZ_PERIODIC,5.147490940242211e+17
X86_SPEEDSTEP_SMI,5.139343928729741e+17
X86_P4_CLOCKMOD,4.942641286463634e+17
X86_SPEEDSTEP_LIB,4.942641286440857e+17
SPI_BCM53XX,4.8762697650165114e+17
VMSPLIT_3G_OPT,4.859109916282757e+17
USB_ISP1760_HOST_ROLE,4.80749963502641e+17
USB_ISP1760_HCD,4.8074996349350317e+17
FB_OMAP2_CONNECTOR_DVI,4.768860460711902e+17
HAVE_CLK_PREPARE,4.75450766651563e+17
RWSEM_XCHGADD_ALGORITHM,4.723604407679914e+17
SERIAL_SPRD_CONSOLE,4.7161974605162605e+17
FB_LITTLE_ENDIAN,4.6168057857685485e+17
COMPAT,4.5055359093144595e+17
SSB_POSSIBLE,4.503365624183857e+17
SLOB,4.4528859879575206e+17
COMPAT_FOR_U64_ALIGNMENT,4.331329488811748e+17
HAVE_ARCH_KGDB,4.326479437833991e+17
FB_OMAP2_ENCODER_TFP410,4.320190580009623e+17
HAVE_MMIOTRACE_SUPPORT,4.294770407497853e+17
X86_LONGRUN,4.171742200223171e+17
NOHIGHMEM,4.13128758500895e+17
GENERIC_BUG,4.0829507935021926e+17
ARCH_SUSPEND_POSSIBLE,4.072232964223243e+17
GENERIC_PENDING_IRQ,4.02705036228454e+17
NEED_PER_CPU_KM,3.9944404596335014e+17
HAVE_INTEL_TXT,3.753430049950827e+17
FB_BIG_ENDIAN,3.7322394312124205e+17
USB_G_HID,3.6929300872651757e+17
