,0
DEBUG_INFO,197845929.39127496
DEBUG_INFO_SPLIT,112281905.35161377
DEBUG_INFO_REDUCED,101476169.53669715
UBSAN_SANITIZE_ALL,43789816.44671944
GCOV_PROFILE_ALL,24741002.727013826
LIB80211,23163075.807309642
WLCORE_SDIO,22529451.05411845
LIBERTAS,21673766.603835575
USB_GSPCA_KONICA,20295691.246541515
INFINIBAND_QEDR,19838163.597391516
RANDOMIZE_BASE,18977544.84669212
X86_NEED_RELOCS,18977544.846691523
LIBERTAS_SPI,18877620.598503962
DVB_USB_CINERGY_T2,18818667.157956377
RTL8180,18360687.608421173
HISAX_TELES_CS,18313578.964287795
ZD1211RW,17679640.905598834
USB_NET_NET1080,17510914.957984947
LIBERTAS_USB,17433183.39613107
HOSTAP_CS,17410487.29698156
IXGBE_DCB,17352513.619864523
USB_GSPCA_OV519,17009570.080147136
USB_GSPCA_SE401,16458088.395305596
CARL9170,16392896.244557649
VIDEO_COBALT,16128663.257219458
SND_SOC_RT298,15759111.901585246
PCMCIA_FMVJ18X,15482009.29238984
USB_GSPCA_SONIXB,15028005.40686021
P54_USB,14970393.54793813
DVB_USB_NOVA_T_USB2,14832298.40490457
ATH9K_PCOEM,14658297.099938162
RT2800USB_RT35XX,14357330.238100877
NETFILTER_XT_TARGET_NETMAP,14137194.273039373
BRCMSMAC,14010517.974753788
USB_ZD1201,13977012.22871326
AT76C50X_USB,13950267.862020873
SND_CS4281,13832971.469355747
IWLWIFI,13779899.338558964
VIDEO_GO7007_USB_S2250_BOARD,13574168.585148355
NF_NAT_MASQUERADE_IPV6,13504844.613974938
ISDN_DRV_AVMB1_AVM_CS,13339704.059228804
USB_NET_CDC_NCM,13158908.777556825
DEBUG_INFO_DWARF4,13103619.148083858
BRIDGE_EBT_ARP,13003874.665359957
LIBERTAS_CS,12927247.586554546
INFINIBAND_USNIC,12890647.292785842
NFT_CHAIN_NAT_IPV4,12788828.802599804
NVME_TARGET_RDMA,12776582.902391339
NFC_MRVL_SPI,12650445.56895188
USB_GSPCA_MR97310A,12612280.008560542
6LOWPAN_NHC_UDP,12609890.305479383
ATH6KL_SDIO,12552257.248141618
NFC_PN544_MEI,12545917.91794896
ASUS_NB_WMI,12511343.426856592
RTL8192CE,12326981.974007754
WIL6210_TRACING,12158154.006007878
HISAX_ENTERNOW_PCI,12120854.779462928
6LOWPAN_NHC_DEST,11961948.668869836
VIDEO_MEYE,11935544.644431558
AIRO_CS,11900967.339234391
NETFILTER_XT_MATCH_CONNLABEL,11820483.426491203
NFC_PN533,11796221.991910284
WL1251_SDIO,11770693.796219418
ATH9K_HTC,11744844.200689454
ATH9K_RFKILL,11738461.144258717
