,0
STACKTRACE_SUPPORT,1.3630873584501215e+19
LOCKDEP_SUPPORT,5.796118055503833e+18
GENERIC_IRQ_PROBE,5.075532302241034e+18
SMP,4.221700267865022e+18
GENERIC_IRQ_SHOW,3.578525071077359e+18
TEXTSEARCH_BM,3.44919466764829e+18
TEXTSEARCH_FSM,3.449194667645603e+18
GENERIC_CMOS_UPDATE,3.2823129940228777e+18
GENERIC_EARLY_IOREMAP,2.9725221619631724e+18
GENERIC_IOMAP,2.757570108362059e+18
GENERIC_IRQ_MIGRATION,2.4409432360686403e+18
GENERIC_IRQ_EFFECTIVE_AFF_MASK,1.9454453054248023e+18
GENERIC_CLOCKEVENTS_MIN_ADJUST,1.4938068706529198e+18
GENERIC_FIND_FIRST_BIT,1.4516770932854781e+18
GENERIC_CPU_AUTOPROBE,1.4508899941178616e+18
BINFMT_AOUT,1.2361147999426952e+18
X86_POWERNOW_K7_ACPI,1.2232884310129646e+18
IOP_WATCHDOG,1.163933352607968e+18
X86_SPEEDSTEP_LIB,1.1530054757539904e+18
X86_P4_CLOCKMOD,1.1530054757539215e+18
X86_SPEEDSTEP_CENTRINO_TABLE,8.891134479438665e+17
SPI_ADI_V3,8.361539305068849e+17
QCOM_L2_PMU,8.257498650623071e+17
PNX4008_WATCHDOG,7.909972897855003e+17
FB_OMAP2_CONNECTOR_ANALOG_TV,7.677856967360207e+17
X86_SPEEDSTEP_SMI,7.53554793893587e+17
PATA_PXA,6.968238186805595e+17
USB_G_HID,6.6699840947753e+17
GENERIC_SMP_IDLE_THREAD,6.308978263506588e+17
ARM_SMMU,6.142855990601326e+17
NEED_SG_DMA_LENGTH,6.076526870367569e+17
HIGHMEM4G,5.911464748923753e+17
VMSPLIT_2G_OPT,5.891543832017901e+17
FB_OMAP2_ENCODER_OPA362,5.5696212204867936e+17
HAVE_ARCH_AUDITSYSCALL,5.51509821570041e+17
UIO_FSL_ELBC_GPCM_NETX5152,5.4904415865235686e+17
QCOM_L3_PMU,5.449295989858431e+17
FB_OMAP2_PANEL_SHARP_LS037V7DW01,5.3823507067476896e+17
SBUS,5.251849294116886e+17
VIDEO_EXYNOS_FIMC_LITE,5.215738036427054e+17
GENERIC_PENDING_IRQ,5.131833964863785e+17
PATA_AT32,5.058848450409259e+17
PINCTRL_SPEAR1310,5.020080850374694e+17
GENERIC_STRNLEN_USER,4.977749466681436e+17
X86_32_LAZY_GS,4.791468094283734e+17
FB_OMAP2_PANEL_TPO_TD043MTEA1,4.7367181465044806e+17
GENERIC_STRNCPY_FROM_USER,4.670995184918411e+17
SSB_DRIVER_PCICORE_POSSIBLE,4.59893573344968e+17
SSB_PCIHOST,4.5989357334405734e+17
FB_MACMODES,4.567760610628362e+17
KERNEL_BZIP2,4.5451013730509626e+17
FB_OMAP2_PANEL_DPI,4.5220642115470266e+17
HAVE_ACPI_APEI,4.4942307972982906e+17
FB_LITTLE_ENDIAN,4.302625247473443e+17
RPS,4.170687399328839e+17
HAVE_SETUP_PER_CPU_AREA,4.098866853285022e+17
RTC_DRV_AC100,4.004265046885502e+17
HIGHMEM,3.930077281198633e+17
BFIN_OTP_WRITE_ENABLE,3.872319170656402e+17
ARCH_SUPPORTS_OPTIMIZED_INLINING,3.853251039053215e+17
BACKLIGHT_OMAP1,3.8525770104189306e+17
FTRACE_STARTUP_TEST,3.8447220749623584e+17
FTRACE_SELFTEST,3.8447220749561645e+17
ZONE_DMA32,3.787645477774407e+17
ARCH_DMA_ADDR_T_64BIT,3.751031150118271e+17
SND_PXA2XX_SOC_TOSA,3.7462883116447315e+17
ORION_WATCHDOG,3.7126666775397754e+17
FB_OMAP2_ENCODER_TFP410,3.708005583572671e+17
SCSI_AHA1740,3.6999265080278726e+17
FB_OMAP2_PANEL_SONY_ACX565AKM,3.693320422322501e+17
MODULES_TREE_LOOKUP,3.68915704923281e+17
SPI_COLDFIRE_QSPI,3.6862654693772275e+17
TI_SCI_PROTOCOL,3.68245040797545e+17
GENERIC_ISA_DMA,3.675595331642012e+17
HAVE_FUNCTION_GRAPH_TRACER,3.6658515582316864e+17
