,0
LOCKDEP_SUPPORT,1.9752057085933824e+18
GENERIC_IRQ_EFFECTIVE_AFF_MASK,1.1087389062892044e+18
GENERIC_EARLY_IOREMAP,9.918599998648347e+17
GENERIC_CLOCKEVENTS_MIN_ADJUST,8.725112616902367e+17
X86_LOCAL_APIC,8.430328372770186e+17
TEXTSEARCH_FSM,7.287883569533542e+17
TEXTSEARCH_BM,7.287883569439214e+17
GENERIC_IRQ_PROBE,5.482109263506896e+17
SMP,4.893202095172234e+17
GENERIC_IRQ_MIGRATION,3.852157439438395e+17
GENERIC_CMOS_UPDATE,3.499779609673505e+17
GENERIC_CPU_AUTOPROBE,2.515681784316228e+17
STACKTRACE_SUPPORT,2.4007567481775594e+17
GENERIC_IRQ_SHOW,2.3950279338221856e+17
BINFMT_EM86,2.2059583499095754e+17
INTEL_IOMMU,1.6650780025775158e+17
X86_LONGRUN,1.6523017747341043e+17
SERIAL_SPRD,1.490475868111127e+17
HAVE_INTEL_TXT,1.3719782868607085e+17
MMIOTRACE_TEST,1.2800787387014349e+17
GENERIC_PENDING_IRQ,1.2414395270574672e+17
FB_MACMODES,1.2191409151711214e+17
SPI_BFIN5XX,1.1892060092351819e+17
GENERIC_ISA_DMA,1.1875824005490595e+17
MTD_LPDDR2_NVM,1.064829188555895e+17
GENERIC_STRNCPY_FROM_USER,1.0564379029535034e+17
PINCTRL_SPEAR1340,1.009816463079103e+17
GENERIC_STRNLEN_USER,1.0043247409043429e+17
HIST_TRIGGERS,9.81299905200194e+16
TRACING_MAP,9.81299905197128e+16
FB_OMAP2_PANEL_TPO_TD028TTEC1,9.776690056526502e+16
NEED_SG_DMA_LENGTH,9.692535141395254e+16
NEED_DMA_MAP_STATE,9.386979246088901e+16
X86_GX_SUSPMOD,8.714875431081248e+16
ORION_WATCHDOG,8.68415492517294e+16
OF_NUMA,8.652494840505133e+16
QCOM_SMP2P,8.609466342841077e+16
MODULE_SIG_SHA224,8.576443798591989e+16
GENERIC_FIND_FIRST_BIT,8.508300737994102e+16
BINFMT_SHARED_FLAT,8.31815636352113e+16
ARM_SMMU,8.261990665543214e+16
MICROCODE,8.133665039758707e+16
MICROCODE_OLD_INTERFACE,8.133665039630688e+16
FB_OMAP2_PANEL_TPO_TD043MTEA1,7.775130459084414e+16
WANT_COMPAT_NETLINK_MESSAGES,7.718576238797738e+16
HAVE_ACPI_APEI,7.62300270219943e+16
ATARI_FLOPPY,7.384861698156434e+16
FTRACE_SELFTEST,7.136930295661293e+16
FTRACE_STARTUP_TEST,7.136930295631097e+16
ICST,7.060501311287373e+16
FB_OMAP2_PANEL_LGPHILIPS_LB035Q02,6.986566311954688e+16
FB_OMAP2_PANEL_NEC_NL8048HL11,6.973065128805826e+16
ARM_S3C24XX_CPUFREQ,6.671339508364197e+16
NEED_PER_CPU_PAGE_FIRST_CHUNK,6.594020160723471e+16
BINFMT_AOUT,6.581956954095104e+16
HAVE_ATOMIC_IOMAP,6.570796272818508e+16
HAVE_IOREMAP_PROT,6.470713110897763e+16
TEGRA_AHB,6.470366280244515e+16
CRYPTO_TWOFISH_586,6.440814501695524e+16
B44_PCI_AUTOSELECT,6.434095633629198e+16
SERIAL_SPRD_CONSOLE,6.404824881871367e+16
TOUCHSCREEN_WM97XX_ZYLONITE,6.389069301935951e+16
FB_OMAP2_ENCODER_OPA362,6.34531618688559e+16
NET_FLOW_LIMIT,6.319673945562848e+16
HAVE_CLK_PREPARE,6.308243766912426e+16
SND_PS3,6.28641487751188e+16
GENERIC_IOMAP,6.2825394913286104e+16
REGULATOR_DB8500_PRCMU,6.246680615468252e+16
ARCH_WANT_GENERAL_HUGETLB,6.229477660998495e+16
ISAPNP,6.218048386560881e+16
APPLE_PROPERTIES,6.156256786685093e+16
EFI_DEV_PATH_PARSER,6.156256786683791e+16
VMSPLIT_2G_OPT,6.148718346098951e+16
SPI_OMAP_UWIRE,6.091065154706736e+16
SPI_MPC52xx_PSC,5.987536204788229e+16
HAVE_PCSPKR_PLATFORM,5.98714837642538e+16
ARCH_MAY_HAVE_PC_FDC,5.9685536971854056e+16
SMC91X,5.933575253257326e+16
ISA_DMA_API,5.907270308344167e+16
UIO_FSL_ELBC_GPCM,5.847288991776348e+16
VMSPLIT_3G_OPT,5.795897486209271e+16
X86_P4_CLOCKMOD,5.790143069312278e+16
X86_SPEEDSTEP_LIB,5.790143069255575e+16
ARCH_HAS_CPU_RELAX,5.735014998213059e+16
MODULE_REL_CRCS,5.731978979278223e+16
ARM_PMU,5.7011497759079464e+16
FB_AMIGA,5.6940247098595704e+16
SND_PXA2XX_SOC_POODLE,5.647382243462886e+16
CC_STACKPROTECTOR,5.623868151561507e+16
HVC_DCC,5.6193501337677864e+16
X86_LONGHAUL,5.5468440660891256e+16
SCSI_AHA1740,5.538564368100722e+16
USB_G_DBGP,5.537331210597921e+16
ARM_SPEAR_CPUFREQ,5.464002319445966e+16
PINCTRL_SUN5I,5.444115670851677e+16
TOUCHSCREEN_HP600,5.442792779626928e+16
HW_RANDOM_BCM63XX,5.419000178530882e+16
CRYPTO_SERPENT_SSE2_586,5.407932364105716e+16
STI_MBOX,5.3925702836600376e+16
FB_OMAP2_DSS_SLEEP_AFTER_VENC_RESET,5.3689338510439384e+16
