,0
LOCKDEP_SUPPORT,1.62705386613304e+19
X86_LOCAL_APIC,1.2849295828162288e+19
STACKTRACE_SUPPORT,1.0699478118897283e+19
GENERIC_CPU_AUTOPROBE,7.353447040983854e+18
TEXTSEARCH_BM,5.919868161315959e+18
TEXTSEARCH_FSM,5.919868161305413e+18
GENERIC_CMOS_UPDATE,5.743386852877064e+18
GENERIC_FIND_FIRST_BIT,2.1064745417495004e+18
GENERIC_IRQ_EFFECTIVE_AFF_MASK,1.6530013101790766e+18
GENERIC_PENDING_IRQ,1.335694841298496e+18
GENERIC_CLOCKEVENTS_MIN_ADJUST,1.2621497549694234e+18
SMP,1.2147716443806602e+18
GENERIC_IRQ_SHOW,1.117635750953168e+18
GENERIC_IOMAP,1.1000942987831898e+18
SCSI_MOD,9.034742471221536e+17
SCSI,9.03474247121951e+17
SCSI_DMA,9.034742471210785e+17
INET,6.176057239643694e+17
TCP_CONG_CUBIC,6.176057239562964e+17
TCP_CONG_ADVANCED,5.552142245209326e+17
DEFAULT_CUBIC,5.5521422451929574e+17
BROKEN_ON_SMP,5.001951787437398e+17
NEED_DMA_MAP_STATE,4.887360413051135e+17
USB_ISP1760_DUAL_ROLE,4.8275747084335264e+17
TINY_SRCU,4.535951067374566e+17
GENERIC_SMP_IDLE_THREAD,4.424551251430829e+17
NEED_PER_CPU_KM,4.3670011244782106e+17
UP_LATE_INIT,4.1540859152941203e+17
TINY_RCU,4.0806956989643264e+17
COMPAT_FOR_U64_ALIGNMENT,3.9027456899936646e+17
RCU_STALL_COMMON,3.754050796353668e+17
X86_64_SMP,3.702710288618519e+17
RCU_NEED_SEGCBLIST,3.477996363047044e+17
MUTEX_SPIN_ON_OWNER,3.428528432814954e+17
QUEUED_SPINLOCKS,3.41701092326548e+17
RWSEM_SPIN_ON_OWNER,3.41198779434543e+17
QUEUED_RWLOCKS,3.4009169284150106e+17
LOCK_SPIN_ON_OWNER,3.356095033475018e+17
TREE_SRCU,3.261318143689221e+17
USB_ISP1760_HCD,3.1980829490982054e+17
USB_ISP1760_HOST_ROLE,3.1980829490857075e+17
GENERIC_IRQ_MIGRATION,3.150698114064051e+17
TREE_RCU,3.099153908152159e+17
MODULE_SIG,3.026646801034047e+17
