,0
DEBUG_INFO,224719630.0464859
DEBUG_INFO_SPLIT,122784514.62749718
DEBUG_INFO_REDUCED,109933982.76341055
UBSAN_SANITIZE_ALL,42960672.64054302
RANDOMIZE_BASE,39073181.38673421
GCOV_PROFILE_ALL,21746380.182418708
KASAN,18085290.268829294
DEBUG_INFO_DWARF4,9685230.898429248
XFS_DEBUG,8311690.918479151
DRM_I915,4249448.643024201
CHELSIO_T4,3399530.161299281
TIMER_OF,3073362.333493197
UBSAN_ALIGNMENT,2924572.323376972
USB_NET_PLUSB,2830068.717100854
XFS_FS,2691840.79971814
KCOV_INSTRUMENT_ALL,2628809.1296908227
DRM_RADEON,2507026.493991306
DRM_PL111,2479521.921673697
MSI_WMI,2298042.2288365494
GENERIC_NET_UTILS,2292297.4456115067
INET6_TUNNEL,2114413.6723951474
NET_VENDOR_CISCO,2112740.579693252
SND_COMPRESS_OFFLOAD,2099097.4121348066
IP_SCTP,2075390.8473237078
SFC_FALCON,2075193.4605139452
CPUMASK_OFFSTACK,2038023.2613403695
DRM_AMDGPU,1829446.6997320447
PTP_1588_CLOCK_PCH,1801342.6911302109
DNS_RESOLVER,1789780.3975831876
COMPAT_NETLINK_MESSAGES,1679952.34053561
SCSI_FC_ATTRS,1630155.838082524
PRIME_NUMBERS,1628544.4582320992
BT,1575267.4902699485
PCH_PHUB,1492155.4042568111
DVB_STV0297,1444884.8402630133
DELL_WMI_AIO,1428714.4635705505
KGDB_LOW_LEVEL_TRAP,1416240.6901723514
SND_SOC_COMPRESS,1378996.5444323437
NET_VENDOR_TEHUTI,1352537.7457017975
CFG80211,1280378.232873596
TRACER_MAX_TRACE,1277057.0717957183
I2C_EG20T,1261922.7077834117
SND_SOC_STA32X,1259782.183140609
UBSAN_NULL,1247287.043075902
COMMON_CLK_SI570,1238295.1730614984
MMU_NOTIFIER,1234815.731810872
SND_AC97_CODEC,1231914.1427120403
MMC_VIA_SDMMC,1229496.5879096233
XO15_EBOOK,1206103.620514938
VOP_BUS,1190063.641018355
ARCNET_1201,1161288.9250179536
QRTR,1156829.92984894
JBD2,1156459.9380590317
IRLAN,1107395.8519904537
AL3320A,1105210.2380117087
L2TP,1083215.1352130778
NIC7018_WDT,1080746.3392905656
I2C_THUNDERX,1055087.9263476487
FB_SAVAGE,1052188.0600232368
ACPI_WMI,1049808.251651963
SCSI_SAS_ATTRS,1041492.8955431265
MDIO_XGENE,1041222.9194561051
MTD_INTEL_VR_NOR,1008991.5605258021
ATM_LANE,1005639.7195265034
EDAC_I5000,1005341.5365708742
ADE7854,979192.7230684217
GENERIC_TRACER,978111.2266914168
ATM_BR2684,975871.4566050923
EXYNOS_AUDSS_CLK_CON,974971.278579417
SCTP_DEFAULT_COOKIE_HMAC_MD5,973768.9872653249
ACER_WMI,947606.619823501
ASPEED_ADC,945043.0708214946
BLK_DEV_TRIFLEX,940735.5953706148
DYNAMIC_DEBUG,940602.435951936
CRYPTO_CAMELLIA_AESNI_AVX2_X86_64,935642.1429886823
TCM_PSCSI,932462.9011733701
BATMAN_ADV_BATMAN_V,913755.4837188973
DRM_TINYDRM,913071.5662133127
HAVE_ARCH_KASAN,907210.1342097763
ND_BLK,903352.2510547875
WEXT_PRIV,892902.5208095957
MDIO_THUNDER,863013.1670074937
BT_QCOMSMD,862237.7423535542
ACPI_BATTERY,860162.72519271
SND_MPU401_UART,843291.5030994668
SERIAL_8250_LPSS,841277.5562338136
PRINTK,817653.3146862611
MFD_INTEL_LPSS_PCI,816723.2858007848
GENERIC_IRQ_EFFECTIVE_AFF_MASK,788315.828956281
LOCK_STAT,781659.9425043323
BLK_DEV_IDETAPE,771138.3401527837
VIDEO_TVEEPROM,769927.0321440012
EXTCON_USB_GPIO,753234.7745281408
KCOV,751474.7053811235
X86_64_SMP,750666.9932795016
DVB_STV6110x,739974.7722087281
KALLSYMS_ABSOLUTE_PERCPU,735910.8931807997
GCOV_KERNEL,731298.8766358084
BLK_SCSI_REQUEST,722507.7535864312
PM_GENERIC_DOMAINS,711366.2379619556
DRM_AST,710359.0130641949
TWL4030_CORE,703655.7538824251
TARGET_CORE,696182.0412192626
USB_SERIAL_WHITEHEAT,692311.4152257896
VMWARE_BALLOON,691637.4980109127
RCU_TORTURE_TEST,682072.702197694
RMI4_SPI,678005.0223257048
MINIX_FS,676864.6294677581
INTEL_GTT,674069.2627081401
USB_FTDI_ELAN,671848.3531923569
BLK_DEV_PIIX,671346.9669375848
COMMON_CLK_TI_ADPLL,669995.9569280652
REGULATOR_AAT2870,660155.9611632008
USB_SERIAL_KOBIL_SCT,639365.6946152856
DRM,636188.4240796001
SERIO_ARC_PS2,634091.0278451341
MEMSTICK_REALTEK_PCI,622962.6842414977
OVERLAY_FS,621204.2639393542
VZ89X,620932.2130388046
SERIAL_XILINX_PS_UART,619507.3828046775
NLS_CODEPAGE_1251,615265.6728149997
LATENCYTOP,611031.9841843363
BTRFS_FS,609356.2998934673
RBTREE_TEST,590939.0525420377
RAPIDIO_ENUM_BASIC,580230.2547481591
JME,579153.651934015
VT,577745.845105064
KASAN_OUTLINE,573318.3081137346
COMMON_CLK_AXI_CLKGEN,571518.1054767759
STACK_TRACER,571248.1130517428
DVB_DEMUX_SECTION_LOSS_LOG,569621.9001601626
FB_CLPS711X,568315.568597171
DMA_VIRTUAL_CHANNELS,559384.8008858706
PINCTRL_BAYTRAIL,559253.6923785408
SENSORS_INA209,549992.9262865916
COMMON_CLK_SCPI,548688.3227674433
GPIO_PCH,547428.8153747917
I82092,541926.295908224
QUOTA_TREE,541533.6241542351
USB_DWC2_DEBUG,539736.835811142
LPC_ICH,533391.704044725
DEBUG_LOCKDEP,532004.0110398595
IRDA,528765.1930536868
F2FS_FS,523406.6674707339
HP_WATCHDOG,520381.2168137249
LEDS_KTD2692,519734.61403647263
COMMON_CLK_HI3519,518173.75193488266
MSDOS_PARTITION,515882.2029913728
FB_IBM_GXT4500,509342.0271114664
INPUT_KEYSPAN_REMOTE,508016.15820564027
INPUT_MOUSEDEV,507347.4986476693
SCSI_AIC94XX,491714.2934073994
IRQ_POLL,491587.7139929892
MRP,489064.02748988516
MFD_MC13XXX_I2C,486035.20266007277
COMMON_CLK_SI5351,484437.7504691469
GPIO_GRGPIO,476386.4559299566
SQUASHFS_LZ4,475632.70529458293
DS1682,472264.8391273805
SENSORS_FAM15H_POWER,472102.0450606276
SND_SOC_TAS571X,471552.11193367396
CRYPTO_SALSA20,471200.04396362667
SERIAL_UARTLITE,461863.1043143623
FB_TMIO,460753.4315455607
MFD_CS5535,460700.25673624716
FUNCTION_TRACER,460321.20249175635
DMA_API_DEBUG,459629.86350588273
GCOV_FORMAT_AUTODETECT,455470.895085248
DEBUG_OBJECTS_TIMERS,454345.84988289495
WIMAX,453388.8882826901
PRINTK_NMI,451653.7468067501
SENSORS_ADM1026,451513.1915473569
RCU_NOCB_CPU,450923.1354164306
NET_CLS_BPF,444578.1179513189
HOTPLUG_CPU,443825.9835649196
GPIO_PCI_IDIO_16,442501.45580171107
ROCKCHIP_THERMAL,440216.1450204003
MEMSTICK_JMICRON_38X,439202.92269417364
SERIAL_RP2,437565.0111667606
BACKLIGHT_DA903X,436808.98391237477
NVME_FC,429285.8345216701
DUMMY,427487.99719011184
SND_CS4281,426921.5982355332
PERF_USE_VMALLOC,424863.87107213715
MEMSTICK_R592,419365.21655486454
PROCESSOR_SELECT,412565.9413978403
MTD_NAND_PLATFORM,411176.2427724412
CARDBUS,409871.07547659235
CHR_DEV_SCH,409610.7730735082
USB_WDM,408545.87989990466
USB_DUMMY_HCD,406565.1083859939
CRYPTO_LZ4HC,405973.41487744794
PERF_EVENTS_INTEL_UNCORE,404339.1472552659
BRIDGE,401307.11834815604
INET_XFRM_MODE_TUNNEL,401241.7540563825
UBSAN,399633.3009849948
DP83867_PHY,399224.1041674141
PCI_STUB,398211.812021975
SENSORS_DA9055,397822.1672821682
JBD2_DEBUG,395882.8228936998
NV_TCO,392964.74027453753
PUNIT_ATOM_DEBUG,392543.76277407195
NET_SCH_PLUG,390987.89897654846
BLK_DEV,388560.6887884623
FB_CARMINE,385628.8907955484
CRYPTO_DES,384880.0807591239
TRACE_CLOCK,382472.55674936704
LEDS_NIC78BX,381542.6340137875
DW_APB_TIMER,379627.63747081003
DW_DMAC,375899.86583698017
USB_SERIAL_OPTICON,372937.8655528399
COMMON_CLK_PWM,371108.79330451455
E1000,370470.6780787895
BACKLIGHT_LM3639,368775.6551327127
RTC_DRV_BQ4802,368629.33468326856
CHARGER_PCF50633,368503.91189328174
SCSI_DMA,364770.9596953511
MFD_TC3589X,361057.8350486831
CLK_TWL6040,360950.29674000334
PCI_PRI,360499.0316856619
RCU_EQS_DEBUG,359331.83980556333
TEST_SORT,359026.810668912
I2C_EFM32,357963.4184423947
AHCI_IMX,354005.13660511567
MAX1363,345744.66622678406
SENSORS_HIH6130,342101.795866591
SCSI_DC395x,341743.88800333044
X86_EXTENDED_PLATFORM,335899.261365864
DHT11,331122.36495210417
NET_UDP_TUNNEL,330847.4038954442
SENSORS_MAX16065,330510.42298431945
QUOTA_DEBUG,330266.9055413301
HID_ORTEK,324213.6488643813
NET_SWITCHDEV,322819.63734957256
USB_R8A66597_HCD,319652.7919760732
SQUASHFS,319556.2673826038
IOSF_MBI_DEBUG,318878.4992391088
DRM_NOUVEAU,316575.4086776249
NLS_UTF8,315077.1590597659
CHARGER_SMB347,314471.627088702
SERIAL_8250_MANY_PORTS,312896.44544733525
AD525X_DPOT,312809.0684033678
NET_CLS_TCINDEX,306329.61834555434
UIO_AEC,306318.70483632537
IP_DCCP,306303.0187688352
SND_ENS1371,306289.34647107945
TOUCHSCREEN_FUJITSU,305724.7144171819
MFD_RTSX_PCI,302498.318319534
COMMON_CLK_HI3798CV200,302141.4134019678
TOUCHSCREEN_GUNZE,297951.79513619916
CHR_DEV_OSST,297636.6615858733
FSI_SCOM,297425.77228404814
CRYPTO_LZO,294132.9126204561
INFTL,291948.36600818404
LPC_SCH,291150.37086614466
MFD_TIMBERDALE,284523.5156268711
DVB_TDA10048,279073.4009578846
LZO_COMPRESS,277592.4795943424
MFD_DA9052_SPI,275470.5663187125
SENSORS_NCT7904,274194.6625619981
IRDA_DEBUG,267495.9705935476
USB_COMMON,267164.22257371235
INTERVAL_TREE_TEST,266831.765414328
LEDS_LP5523,266700.83042668225
GPIO_PCA953X,262520.86827566713
BCM_NET_PHYLIB,260585.46699993836
MTD_UBI_GLUEBI,260104.50896838223
SCHED_MC,257788.0162511137
HP_ILO,257001.58182158248
SENSORS_MAX1619,256964.00651546597
DUMMY_CONSOLE,256441.1410467746
GREENASIA_FF,256314.8481763356
POSIX_TIMERS,254282.76438870525
MAX30102,253277.37638615104
FS_MBCACHE,252937.94791795392
BLOCK_COMPAT,252781.8520578832
SENSORS_LTC2990,252666.70813344733
TWL4030_WATCHDOG,248559.48650169992
ABX500_CORE,243565.90444087074
RAID_ATTRS,241869.83604275927
MFD_VX855,241772.94756445446
DVB_MT312,238270.64255445232
RCU_TRACE,238226.05222761567
NLS_CODEPAGE_862,237697.75212752027
TSL2583,237443.38432073596
IPV6_MIP6,236031.30231478892
INTEL_SOC_DTS_THERMAL,235975.86944180133
PROVIDE_OHCI1394_DMA_INIT,233608.90132144224
IP_DCCP_CCID3,230435.21664350823
NFC_PN533,229946.6257959718
NTFS_FS,229491.7017174372
I2C_MESON,229050.80049011673
ASUS_WIRELESS,228267.1259190703
DMAR_TABLE,228021.26922721363
SCSI_ISCSI_ATTRS,226989.73337955034
LEDS_TRIGGER_HEARTBEAT,226958.98463974893
TRACING,226142.8306926197
DRM_PANEL_SHARP_LS043T1LE01,219936.5121115406
TEST_STRING_HELPERS,219482.0138949263
PM_DEBUG,217428.2790389189
CRYPTO_ECDH,216744.1251125309
DRM_AMDGPU_GART_DEBUGFS,215775.4270008564
PPP_BSDCOMP,214520.09692875115
NLS_CODEPAGE_737,213315.2642204974
KEXEC,213004.35606026085
EXT4_DEBUG,211422.52241732506
HAMRADIO,208323.72547034916
SND_OSSEMUL,205161.69315820525
MEMCG,204500.42469227625
