,0
DEBUG_INFO,227294088.92917174
DEBUG_INFO_SPLIT,125447952.45175426
DEBUG_INFO_REDUCED,111662562.31540138
UBSAN_SANITIZE_ALL,42963394.958164535
RANDOMIZE_BASE,39538365.89223124
GCOV_PROFILE_ALL,23505573.64645801
KASAN,18578342.782113187
DEBUG_INFO_DWARF4,8805474.75546119
XFS_DEBUG,8366934.77191658
CHELSIO_T4,3799615.516565734
DRM_RADEON,3673746.683065298
UBSAN_ALIGNMENT,3552140.9133252916
TIMER_OF,3059018.2010443015
KCOV_INSTRUMENT_ALL,3018554.694194452
INET6_TUNNEL,2948590.2777391835
DRM_PL111,2826227.9849343975
IP_SCTP,2758434.0256897444
XFS_FS,2721712.616339743
MSI_WMI,2677343.1353861424
DRM_I915,2486921.451912953
GENERIC_TRACER,2472963.272317492
GENERIC_NET_UTILS,2055297.0124580467
DRM_AMDGPU,2012979.3373784234
DNS_RESOLVER,1882558.1293163283
ND_BLK,1873865.5223560568
SND_AC97_CODEC,1801075.21205855
USB_SIERRA_NET,1661259.8037767645
NET_VENDOR_TEHUTI,1658903.7077068558
PCH_PHUB,1638677.7415701451
NET_VENDOR_CISCO,1627051.667287154
PTP_1588_CLOCK_PCH,1612636.1611729031
IRLAN,1610505.659678638
CPUMASK_OFFSTACK,1523115.8214071107
COMPAT_NETLINK_MESSAGES,1504098.1600661492
KALLSYMS_ALL,1468520.9067990966
I82092,1466746.6172206535
VIDEO_TUNER,1438284.3633913686
ATM_LANE,1435522.7187270322
MDIO_XGENE,1379721.9756629558
BLK_SCSI_REQUEST,1359145.9929804322
TARGET_CORE,1353646.0226305749
QRTR,1303903.9688398794
SCSI_SAS_ATTRS,1271288.3806026727
MMU_NOTIFIER,1225346.1358304678
CFG80211,1197385.635677202
USB_SERIAL_OPTICON,1178574.0406335169
RAPIDIO_ENUM_BASIC,1147312.185610194
I2C_THUNDERX,1141979.9843778424
MTD_INTEL_VR_NOR,1141096.5843236982
SND_SOC_COMPRESS,1134449.1086440124
I2C_EG20T,1127394.731805883
GENERIC_IRQ_EFFECTIVE_AFF_MASK,1103905.1732722877
COMMON_CLK_SI570,1081902.8180786832
