,0
DEBUG_INFO,230974364.74275488
DEBUG_INFO_SPLIT,130511326.5052221
DEBUG_INFO_REDUCED,117905888.07201032
UBSAN_SANITIZE_ALL,45748065.99814274
GCOV_PROFILE_ALL,24426056.419684686
PLX_HERMES,20358901.980025012
TAP,19840828.67910542
RT61PCI,19600847.999617316
X86_NEED_RELOCS,19500335.790290724
RANDOMIZE_BASE,19500335.79028717
MACVTAP,18767386.78264067
RT2800_LIB,18005124.474786617
ISCSI_TARGET_CXGB4,17337503.00292729
INFINIBAND_CXGB4,16921062.848472863
VIDEO_COBALT,16408328.477502126
RT2X00_LIB_USB,15442246.783952568
USB_ETH,15346113.39857704
USB_ETH_EEM,15346113.398577038
USB_ETH_RNDIS,15346113.398577038
IP6_NF_NAT,14354162.282066016
LIBERTAS_THINFIRM_USB,14328564.866828024
RT2800USB_RT3573,13861765.021365514
RT73USB,13415837.445906295
NETFILTER_SYNPROXY,13414171.788032021
DRM_I915_GVT_KVMGT,13198657.585903239
RTL8192DE,13193364.780126471
USB_NET_CDC_SUBSET_ENABLE,12646690.187656643
LIBERTAS_USB,12487788.101599518
USB_NET_CDC_SUBSET,12406739.57306087
IWLMVM,12006835.588222263
HERMES,11876345.951321837
RT2X00_LIB_FIRMWARE,11791208.08154123
LIBIPW,11555116.817495232
KASAN_OUTLINE,11231555.828597596
KASAN,11231555.828591201
FCOE_FNIC,11040523.875062576
IP_NF_TARGET_SYNPROXY,10564383.987614626
IP_VS_FTP,10564343.038885579
RT2800USB,10521636.846135676
IWL3945,10324483.00768414
ATH10K_AHB,10247579.009093758
RT2800USB_RT53XX,10211523.917404365
RT2800PCI,10087886.492694156
RT2800_LIB_MMIO,10087886.492694134
RT2400PCI,10067116.156659765
XFS_DEBUG,10050117.68041819
WL1251_SDIO,9962471.701554729
PCI_HERMES,9919810.306936374
DEV_DAX_PMEM,9879493.210362662
P54_SPI,9823271.453805638
MLXSW_SPECTRUM_DCB,9629128.50533367
RT2500PCI,9592479.965597542
DVB_USB_PCTV452E,9404224.666191986
TMD_HERMES,9341216.488873811
RTL8192EE,9177758.114485173
RTL8180,8931214.256193677
INFINIBAND_OCRDMA,8774190.685173163
NF_NAT_SNMP_BASIC,8723224.667662837
MLXSW_SWITCHIB,8712077.77602604
LIBERTAS_SDIO,8696634.943205908
MLX5_EN_IPSEC,8589958.511927394
ATH5K_TEST_CHANNELS,8539698.409733694
BRIDGE_EBT_ARP,8531181.163866473
IPVLAN,8466474.725676069
PCMCIA_SPECTRUM,8419153.843941968
RT2800USB_RT33XX,8358637.084758457
IP6_NF_TARGET_MASQUERADE,8345001.85948695
ATH5K_TRACER,8323166.739156872
NF_CONNTRACK_SNMP,8322970.905754446
RTL8723AE,8313095.189655833
RT2X00_LIB,8266001.495823704
SND_HDA_CODEC_CMEDIA,8265192.456632943
IWLWIFI_DEVICE_TRACING,8246951.712741903
IPW2200,8237230.186682746
ATH_COMMON,8208269.1610530615
QEDI,8098462.334363721
SND_SOC_WM8804,8062502.008467055
RTLBTCOEXIST,7951962.938729882
DWMAC_STI,7910572.309975835
CRC32_SLICEBY8,7814373.314135196
REGMAP,7814373.314135195
CW1200_WLAN_SPI,7805767.429490313
IP6_NF_MATCH_FRAG,7793971.307887217
PNFS_FLEXFILE_LAYOUT,7762797.725869291
MLXSW_MINIMAL,7751350.288036219
MLX4_INFINIBAND,7745330.42104228
NFS_V4_SECURITY_LABEL,7691961.870230358
ATH9K_DEBUGFS,7661879.405321981
DVB_USB_VP702X,7653751.180159936
SND_SOC_WM8804_SPI,7620773.984107993
ORINOCO_USB,7588539.702245368
INFINIBAND_I40IW,7587051.319484276
MEDIA_ALTERA_CI,7581680.421434748
ATH9K_RFKILL,7569561.947415696
ATH5K_DEBUG,7561670.696639733
NFT_BRIDGE_REJECT,7481341.323537051
VIDEO_GO7007_USB_S2250_BOARD,7447416.530052916
IWLWIFI,7436428.924954349
B43_PHY_HT,7435977.319609905
INFINIBAND_QIB_DCA,7406316.972260144
MLX5_INFINIBAND,7374194.11089513
COMEDI_ADDI_WATCHDOG,7354307.958367523
WIL6210,7301537.810657282
WLCORE_SDIO,7297791.931894314
SND_VXPOCKET,7286036.646340388
NF_NAT_IPV4,7266277.930388794
COMEDI_AMPLC_DIO200,7262229.927947525
ATH10K_PCI,7152916.024529458
NFS_V4_1_MIGRATION,7146730.243807008
MWIFIEX_PCIE,7145447.355413765
RTL8192CU,7142987.651194312
RTLWIFI_USB,7142987.651194287
MACB_PCI,7073844.934210647
X86_NUMACHIP,7053669.436580545
USB_XUSBATM,7050225.194950714
NF_NAT_MASQUERADE_IPV6,7044083.624989382
IWLDVM,7030361.833257617
AR5523,7019245.701790023
HOSTAP_CS,7017471.947985296
VIDEO_TM6000_ALSA,6990563.516752705
DEBUG_INFO_DWARF4,6987651.998007627
VIDEO_XILINX,6882902.928017445
SND_SOC_RT5670,6864473.799006763
MLXSW_I2C,6847653.869434215
NF_CONNTRACK_IPV6,6847462.715017629
IRQ_BYPASS_MANAGER,6847210.124072127
SCSI_QLA_ISCSI,6810997.490957292
INFINIBAND_CXGB3,6808559.8358707195
NFSD_V4,6787229.00230864
NET_DSA_BCM_SF2,6774016.524175757
USB_SNP_CORE,6751786.876778882
COMEDI_PCI_DRIVERS,6733665.082752771
DST_CACHE,6713788.101775998
VIDEO_MUX,6697427.258142596
IMA_LOAD_X509,6640040.183809814
IDE_XFER_MODE,6639140.888950164
MLXSW_SPECTRUM,6638845.395088547
ATH6KL_SDIO,6636155.60379124
PCMCIA_HERMES,6631218.399755063
IP_NF_TARGET_NETMAP,6595054.889885971
NFS_FS,6583344.206684032
TCM_QLA2XXX_DEBUG,6562317.899389351
VIDEO_EXYNOS4_FIMC_IS,6560936.474069579
ZD1211RW,6556236.274256007
ATM_ENI_BURST_TX_16W,6555845.442867016
PATA_NS87415,6551486.148782943
USB_SIERRA_NET,6527124.853386374
PARIDE_KTTI,6429659.711931399
EDAC_SBRIDGE,6359221.268455019
NETFILTER_XT_TARGET_NOTRACK,6352812.207968325
RT2800PCI_RT33XX,6343504.426793772
IDE_TIMINGS,6341431.731025657
NETFILTER_XT_TARGET_NFQUEUE,6341258.133296181
ATM_ENI_TUNE_BURST,6328045.318259537
SCSI_CXGB3_ISCSI,6325447.768702337
IP_VS_FO,6315818.209214063
CAN_PLX_PCI,6273429.279698327
DWMAC_DWC_QOS_ETH,6225852.200898845
SND_SOC_WM8804_I2C,6223112.494901982
