count,mean,std,min,25%,50%,75%,max,criterion,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,random_state,max_leaf_nodes,min_impurity_decrease,min_impurity_split,n_estimators,n_jobs,random_id,train_size,nb_yes,algo,perf
164942.0,12.250550852565214,14.101875035503298,2.8678969165964288e-05,3.9821969345852875,8.617856909784603,15.527676289048573,289.1327150577926,mse,25,2,1,0.0,auto,,,1e-07,0,100,-1,0.1251328489798036,10000,1,rf,vmlinux
144942.0,10.700340216785014,12.091514934573963,1.6510641094883028e-05,3.599670022491294,7.679629229091626,13.89247800964941,646.3921339908894,mse,25,2,1,0.0,auto,None,None,1e-07,0,100,-1,0.1251328489798036,20000,1,rf,vmlinux
124942.0,9.939880855547196,10.252806989047457,0.0001248720749020923,3.4398070260794453,7.356385655676054,13.16195181066259,220.04462265680195,mse,25,2,1,0.0,auto,None,None,1e-07,0,100,-1,0.1251328489798036,30000,1,rf,vmlinux
104942.0,9.578698615127324,9.894852652860578,5.637705830934796e-05,3.3188273011506024,7.130063962429928,12.759722948510309,478.0048706259145,mse,25,2,1,0.0,auto,None,None,1e-07,0,100,-1,0.1251328489798036,40000,1,rf,vmlinux
84942.0,9.197043956091248,9.037949103701072,0.00021090836766594597,3.205376221461242,6.88289695429307,12.418415379947573,175.2619207640362,mse,25,2,1,0.0,auto,None,None,1e-07,0,100,-1,0.1251328489798036,50000,1,rf,vmlinux
64942.0,8.907376709055772,8.670044103240224,0.00023289222377639927,3.160033000171862,6.75215537768157,12.0050034393301,176.63170372112756,mse,25,2,1,0.0,auto,None,None,1e-07,0,100,-1,0.1251328489798036,60000,1,rf,vmlinux
