count,mean,std,min,25%,50%,75%,max,criterion,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,random_state,max_leaf_nodes,min_impurity_decrease,min_impurity_split,n_estimators,n_jobs,random_id,train_size,nb_yes,algo
87355.0,8.71694448295937,8.230889820350482,0.00010312007996821066,3.1021460487454444,6.6646522237257155,11.850328706108494,172.27454771318213,mse,19,8,1,0.0,auto,None,None,1e-07,0,48,-1,0.14825245272153897,75000,1,rf
87355.0,8.770156492788217,8.432199111717715,2.9216569151955474e-05,3.1122620842472237,6.643970974842171,11.879548720480713,183.65449392281008,mse,20,2,1,0.0,auto,None,None,1e-07,0,48,-1,0.5490304271288878,75000,1,rf
87355.0,8.707297859965294,8.367662471800301,0.0003757378349074752,3.0809863001089184,6.642283014995496,11.85897657029771,185.411282983482,mse,20,4,1,0.0,auto,None,None,1e-07,0,48,-1,0.9075304289280041,75000,1,rf
87355.0,8.741893735546599,8.256085213072708,0.00028593982062535275,3.087960200919222,6.678696264327217,11.916150221526854,179.15025230658156,mse,20,6,1,0.0,auto,None,None,1e-07,0,48,-1,0.2674365593033904,75000,1,rf
87355.0,8.752653252762075,8.375224719602333,0.00020861127168157972,3.137501501853232,6.675611110107371,11.831129561174052,195.3740814504258,mse,20,8,1,0.0,auto,None,None,1e-07,0,48,-1,0.08098060315466382,75000,1,rf
87355.0,8.72734904147662,8.273775960944853,0.00013014245373530064,3.099540406850517,6.657858201025363,11.846551192668795,175.5394981082741,mse,21,2,1,0.0,auto,None,None,1e-07,0,48,-1,0.930333535071901,75000,1,rf
87355.0,8.768194033670008,8.482069650206958,0.00038677140540180967,3.0944689235412404,6.6200318810052075,11.895107231117905,174.2879023147672,mse,21,4,1,0.0,auto,None,None,1e-07,0,48,-1,0.3950134106091069,75000,1,rf
87355.0,8.730410622930231,8.366410947267923,8.533752420821857e-05,3.0932317205156687,6.643906640364436,11.86440578598074,160.19237020662587,mse,21,6,1,0.0,auto,None,None,1e-07,0,48,-1,0.8739834473511674,75000,1,rf
87355.0,8.697455789143113,8.208076614521898,0.0004462004500473579,3.090984008594706,6.629110460286233,11.841252127316935,144.08742353918274,mse,21,8,1,0.0,auto,None,None,1e-07,0,48,-1,0.02439477979245319,75000,1,rf
87355.0,8.702103647059952,8.257941900176318,0.0005933421772501142,3.0877768242288024,6.6606756863819365,11.847913913214326,158.41128535462866,mse,22,2,1,0.0,auto,None,None,1e-07,0,48,-1,0.012674521534559613,75000,1,rf
87355.0,8.718510703626707,8.341883488091954,4.0875525582527865e-06,3.0974924127518335,6.622880730043071,11.856188828752465,184.29478210537502,mse,22,4,1,0.0,auto,None,None,1e-07,0,48,-1,0.49243184245635907,75000,1,rf
87355.0,8.682321384361975,8.302363605409745,0.00021464999884751888,3.060129831864872,6.6013434585376825,11.834845490655216,177.26377734357987,mse,22,6,1,0.0,auto,None,None,1e-07,0,48,-1,0.6929950706900027,75000,1,rf
87355.0,8.649182061891183,8.203464320913985,0.00041873374137763514,3.0631694820910056,6.57684556851086,11.765888963116332,169.11490139731572,mse,22,8,1,0.0,auto,None,None,1e-07,0,48,-1,0.45605782829979935,75000,1,rf
87355.0,8.754639914586997,8.464146612186099,7.300362823134302e-05,3.0646527175620153,6.642654912019262,11.845785085535022,182.52017894721365,mse,23,2,1,0.0,auto,None,None,1e-07,0,48,-1,0.48550898828369327,75000,1,rf
87355.0,8.687523570713017,8.423518042940168,2.797329311415983e-05,3.0798155223190706,6.5562766557513825,11.733113021363145,213.87697936025577,mse,23,4,1,0.0,auto,None,None,1e-07,0,48,-1,0.253427638622436,75000,1,rf
87355.0,8.672451483709818,8.304262189399664,4.93910583895952e-05,3.079760842395661,6.591559807003304,11.79751275625549,166.73630007594573,mse,23,6,1,0.0,auto,None,None,1e-07,0,48,-1,0.2667363273939861,75000,1,rf
87355.0,8.733060469669553,8.50179214737456,0.00010659421802639441,3.0747426844780006,6.62160150291544,11.805826025044844,204.13054482243916,mse,23,8,1,0.0,auto,None,None,1e-07,0,48,-1,0.3542058489734725,75000,1,rf
87355.0,8.717636209291975,8.412239853867765,0.00023172252461806211,3.0819407822578064,6.606983217766542,11.797260479836467,184.0313529477797,mse,24,2,1,0.0,auto,None,None,1e-07,0,48,-1,0.0767967020054684,75000,1,rf
87355.0,8.712733632448002,8.398987151370665,3.6566850419180024e-05,3.0797424478225652,6.624218869512124,11.792550217756997,197.4311700553689,mse,24,4,1,0.0,auto,None,None,1e-07,0,48,-1,0.7114921030396224,75000,1,rf
87355.0,8.681716804583822,8.267845428123337,0.00017719254116411163,3.081237190361763,6.6105267324548675,11.76727402277327,154.08529850255297,mse,24,6,1,0.0,auto,None,None,1e-07,0,48,-1,0.5204112239521694,75000,1,rf
87355.0,8.698793944981146,8.290022434004173,0.00021130967778393306,3.0653895660511585,6.619389094869993,11.80585427361597,166.2462171420791,mse,24,8,1,0.0,auto,None,None,1e-07,0,48,-1,0.9637954662876104,75000,1,rf
87355.0,8.651491301978243,8.300400144026417,0.00022203706012116362,3.042972586765544,6.565655686063032,11.794092850528951,198.0245182158672,mse,25,2,1,0.0,auto,None,None,1e-07,0,48,-1,0.012852573468970285,75000,1,rf
87355.0,8.707201598195278,8.336097941890577,5.208492767167335e-05,3.0283110108840328,6.603753682982292,11.819792481400775,162.12236215164094,mse,25,4,1,0.0,auto,None,None,1e-07,0,48,-1,0.32618156785103203,75000,1,rf
87355.0,8.675687199111069,8.229045657656213,0.00010170669975809234,3.0634675996392913,6.5980335168352,11.784100988572852,158.7415113921484,mse,25,6,1,0.0,auto,None,None,1e-07,0,48,-1,0.7415283742112951,75000,1,rf
87355.0,8.664257423560398,8.236729115628123,3.9513741135306676e-05,3.063376488742964,6.585146197613737,11.78641476921597,161.21093439764311,mse,25,8,1,0.0,auto,None,None,1e-07,0,48,-1,0.049573386914777195,75000,1,rf
