count,mean,std,min,25%,50%,75%,max,criterion,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,random_state,max_leaf_nodes,min_impurity_decrease,min_impurity_split,n_estimators,n_jobs,random_id,train_size,nb_yes,algo,perf
12355.0,8.386796335257007,7.877207490873574,0.002965577959701086,2.920400374039721,6.349042334328833,11.449848683335084,121.08632077354527,mse,25,2,1,0.0,auto,,,1e-07,0,100,-1,0.37641010932206953,90000,1,rf,vmlinux
12355.0,6.101504219569844,5.142076335593979,0.0007851578872177583,2.249671569617793,4.832152327249128,8.604582080784528,49.33555681992127,mse,25,2,1,0.0,auto,None,None,1e-07,0,100,-1,0.756476929290894,90000,1,rf,GZIP-vmlinux
